Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 06/13  15:00:00,15.8,73.0,4.6,140.0,1.2021106018704236,0.0,15.537963409819114,16.843970005470387,16.16763124421643,18.021903492564787,16.993284320069937,15.709616879293535,17.193922383594868,16.473326669666588,-2.1133037766933975,-4.6646866366502579,-2.4887223362576664,-4.013622771994794,-1.2702512837047056,-2.1393554589806547,-1.668881703460309,-1.7555866199914152 
 06/13  16:00:00,15.2,76.0,4.3,140.0,1.2045836911590529,0.0,15.084548468077579,16.543579715878506,15.747928907565134,17.972631180290624,16.75629898949766,15.145409015781102,17.234393136700768,16.20397240545456,-1.983826403023847,-4.504742714897802,-2.3480786448975214,-3.995796579154116,-1.1492802094172526,-2.006742457471248,-1.6250629146664529,-1.6143136569170385 
 06/13  17:00:00,14.5,79.0,3.9,140.0,1.2076168435552628,0.0,14.587343672057314,16.168524183607337,15.151950462421758,17.994564856896028,16.145260409925567,14.485239875573882,16.77009742295029,15.681786888692564,-2.0273509100039877,-4.555456006153381,-2.4208013707706295,-4.00145579068259,-1.2498435005213562,-2.078275491492972,-1.6034096213050937,-1.6731442146932308 
 06/13  18:00:00,13.9,82.0,3.6,140.0,1.210166572551627,0.0,14.191196836757685,15.81243018869504,14.750715530376489,17.999987108020564,15.656388479495617,13.914398535239397,16.455850900130746,15.267772210469863,-2.0917490605345918,-4.631256876446124,-2.521786446304619,-3.9990176773226628,-1.4251949671978122,-2.1731822859478666,-1.649548651512637,-1.7774461536001128 
 06/13  19:00:00,13.3,85.0,3.3,140.0,1.2127510188880478,0.0,13.801472485835824,15.187731479452666,14.294552684961009,17.995404626017579,15.18201045641197,13.35450124514307,15.567221524761584,14.855729655090059,-2.15132922538336,-4.703578014402039,-2.5914538155174329,-3.9982670529321426,-1.5569004259308202,-2.255156009405627,-1.707040291974759,-1.8645060537760677 
 06/13  20:00:00,12.6,89.0,2.9,140.0,1.215719194749752,0.0,13.37785463986241,14.698547842587706,13.749456698654593,17.996289804033329,14.660164756345099,12.712164362290438,15.357515984004275,14.404284892923283,-2.2157679088943635,-4.833934099233932,-2.673710034513562,-4.000677728536056,-1.6692456769644553,-2.338222969462126,-1.8379627272157229,-1.9511178580158027 
 06/13  21:00:00,12.0,93.0,2.6,140.0,1.218205837552022,0.0,13.042669842878344,14.429917636885678,13.325407618422217,17.995068354480524,14.24664100569569,12.18009417275095,15.223115404720322,14.038658995643417,-2.2872752782629628,-4.937804561956987,-2.7718274074175919,-4.000329446095637,-1.782834282800191,-2.4351124742852745,-1.8770936704787365,-2.0441587281666528 
 06/13  22:00:00,11.8,94.0,2.6,140.0,1.2191007553801586,0.0,12.887113829140949,14.446680763292927,13.098671630208932,17.993426102590463,13.988447944939962,11.99951402947046,15.096078164093976,13.79736859372341,-2.3467049658507137,-4.993803631361786,-2.8524370275737387,-3.998258977540524,-1.8749988869913897,-2.51726977203239,-1.9031426237706307,-2.1227194995003315 
 06/13  23:00:00,11.6,94.0,2.6,140.0,1.2201661117826653,0.0,12.714612846517128,14.29423536093023,12.915778181241965,17.99018398609435,13.779514946517473,11.811054140684126,14.992492283925133,13.606232315737719,-2.3831322077979468,-4.993473725269249,-2.9014782220997819,-4.0017256728213319,-1.943506601729979,-2.5526333285291176,-1.929066233692771,-2.1795906059810137 
 06/13  24:00:00,11.5,94.0,2.6,140.0,1.2206984417463998,0.0,12.610637349506245,14.235949022497652,12.809444770137361,17.990181269261027,13.63583025482863,11.714806966274367,14.912479669779929,13.476588743096505,-2.424664397745544,-5.034825616873596,-2.9461249517312799,-4.010942894542782,-2.0034353762340468,-2.591954039888137,-1.9544851838184874,-2.227653480452928 
 06/14  01:00:00,14.5,86.0,3.6,140.0,1.1916810157904146,0.0,14.362101517762947,16.19755080106372,14.931654689325582,18.00450975989519,15.190968338375703,14.423742787202498,15.191892627577943,14.983877677554306,-2.4537010168820236,-5.053169772964847,-2.972817059333025,-4.015411499390996,-2.0219696173791599,-2.6114650837494355,-1.978424854614942,-2.253197034427825 
 06/14  02:00:00,17.6,77.0,4.7,140.0,1.177419403964832,0.0,16.8663963425768,17.793520907778804,17.672663107908279,18.598397972548076,17.363240039581684,17.456454231335749,16.80446204844174,17.48998184170228,-2.164815648484245,-4.584005688321054,-2.5681124817069409,-3.9589298315576286,-1.735327364675693,-2.1746336804561938,-1.9053473806094566,-1.9708945219780599 
 06/14  03:00:00,20.6,70.0,5.7,140.0,1.1636265520321084,0.0,19.0457867367404,18.888736509691105,20.231861864191705,19.573890626935247,19.592474669012164,20.251225995482714,18.846259211883056,19.971003573684166,-1.7557982159573884,-4.166441541819591,-2.055311420669223,-3.779454489649227,-1.3421223851010039,-1.6760060673529667,-1.6327526466575036,-1.5087206101493709 
 06/14  04:00:00,23.6,64.0,6.7,140.0,1.1499132073407128,0.0,21.470642549793099,20.66114991385149,23.090753022267813,21.279890841140515,22.292704810989755,23.123343659440285,21.20838952721941,22.923784807585706,-1.358424617505127,-3.845416205031539,-1.5446788712504354,-3.487222190611066,-0.9266807551272698,-1.1776263749795202,-1.2816564629696508,-1.0186627945588787 
 06/14  05:00:00,23.6,64.0,7.2,140.0,1.1499132073407128,0.0,21.662597568313996,20.719116436246119,23.17486494906716,21.306742393961227,22.35059264274714,23.173145674440389,21.29982857002063,23.067966281752495,-0.9027743884212744,-3.35675847587832,-0.9614083515610934,-3.0201195282443429,-0.45863411036405707,-0.6490665678335011,-0.859324689383242,-0.4430951705722824 
 06/14  06:00:00,23.6,65.0,7.6,140.0,1.149571039724757,0.0,21.95138684290039,20.92214055757926,23.243145835319678,21.475847566096147,22.481351010937176,23.240882464170178,21.520228965611705,23.16133453774097,-0.8078728418727584,-3.2947608082248585,-0.8877544179355078,-2.9712624897731456,-0.41429948885868125,-0.5758563797383297,-0.8014652652497412,-0.35091618183104936 
 06/14  07:00:00,23.5,66.0,8.1,140.0,1.1497520346076296,0.0,22.11166224036238,21.044899970228557,23.22142752132214,21.568009781910136,22.526349988697999,23.198977021857489,21.66338773981959,23.179764231787588,-0.6998298677913937,-3.203071590210019,-0.8215884330852827,-2.893975159719806,-0.3688170055351828,-0.5065920056803888,-0.7282867922904177,-0.28849126465752786 
 06/14  08:00:00,23.5,66.0,8.5,140.0,1.1497520346076296,0.0,22.29142313703152,21.040879550812205,23.26103540725978,21.45020357412434,22.568453503514598,23.23780845803765,21.83214384165808,23.218464622404587,-0.6229766859727636,-3.1338920112773929,-0.7761076098847919,-2.8390494197571756,-0.33851900416302235,-0.46359845489330178,-0.6657792007131987,-0.24332851533720216 
 06/14  09:00:00,23.2,69.0,7.7,360.0,1.1503159998252586,0.0,21.19564432781043,22.25372169109571,22.941661286129226,22.544767147519577,22.39657666939199,22.762183616623945,21.797436690365083,23.108707758487527,-0.5523321616987061,-3.091563252695241,-0.731019418445819,-2.8287082056161645,-0.3000751026752065,-0.41424468838582775,-0.6040168079763466,-0.1977378319313299 
 06/14  10:00:00,22.9,72.0,6.9,360.0,1.149733962063448,0.0,21.317812749988915,22.029420762749657,22.736250871622909,22.309736417948686,22.307597128624903,22.58356058457384,21.968104219819815,22.82188190300922,-0.6598721080251012,-2.768786031924816,-0.7386358958590455,-2.541178729038217,-0.27639306579346525,-0.4361791312502757,-0.5659316937832886,-0.16718573533543153 
 06/14  11:00:00,22.5,76.0,6.2,360.0,1.1505725189054168,0.0,21.293510158495047,21.77692867452572,22.435919105565618,22.04586134379195,22.185784629413534,22.374664856267928,21.851060753230976,22.439222751519716,-0.5963819427706779,-2.7580212467252718,-0.7283611705946324,-2.536406459195305,-0.23766293150761995,-0.42151038195039838,-0.5040525164906425,-0.1623315953397696 
 06/14  12:00:00,22.2,79.0,5.4,360.0,1.150056063188977,0.0,21.245427567646055,21.606779716907835,22.236308622096638,21.87024966265952,22.05713214530393,22.198137587426876,21.761868407765456,22.15681524767531,-0.5600010914910243,-2.754311801867475,-0.7383666699488524,-2.5456844244013716,-0.24395610709238167,-0.4202723645921013,-0.48831951059544095,-0.18712700736899769 
 06/14  13:00:00,21.9,83.0,4.6,360.0,1.1504364301143644,0.0,21.035403822243038,21.468492511722756,21.9172564791999,21.708868575976177,21.748961551029315,21.818817490887903,21.70761439699878,21.87160040756222,-0.5330279871896848,-2.743265744003118,-0.7409130638100753,-2.5428986715290335,-0.24836034620284909,-0.4175231356188931,-0.4681201576493433,-0.20615789919529418 
 06/14  14:00:00,21.5,87.0,3.9,360.0,1.1514081470563105,0.0,20.956816489854,21.174780098664276,21.64282321674958,21.414721122456414,21.707191434247766,21.67668246365735,21.54707567024711,21.487347618116585,-0.5211829725951638,-2.7177392517786029,-0.7435817181418414,-2.529589519486513,-0.23078250547643268,-0.42444482252001816,-0.438491919039197,-0.2028585716186712 
 06/14  15:00:00,21.2,91.0,3.1,320.0,1.1506868655862024,1.0,20.532151941870447,20.979303865709178,21.216445956488529,21.26956449960708,21.247477081236853,21.153221288111824,21.113259747321665,21.215702487167364,-0.5101092866193004,-2.7425024441174337,-0.7695163270219574,-2.5616787407295904,-0.24776404876008446,-0.4272199909581765,-0.44057071604817529,-0.2500260109592053 
 06/14  16:00:00,21.0,92.0,2.8,320.0,1.1515060083933507,0.0,20.433632361831028,20.9166870535918,21.211570733798827,21.200401494556045,21.192585255960208,21.042431911536356,21.039282930867367,21.041404249389954,-0.5477305486433204,-2.7366797078555624,-0.7982097450323233,-2.5507234951157438,-0.26671726466858478,-0.467467392885187,-0.46739173157752136,-0.27173694031790748 
 06/14  17:00:00,20.8,93.0,2.6,320.0,1.1535152760643004,0.0,20.43407653886239,20.888442381679356,21.11010990930369,21.150309761839709,21.174228043652826,21.024072775446926,21.012687994923767,20.873908831742683,-0.5445326870423228,-2.728177926301135,-0.78337308943591,-2.5492818550666898,-0.27002777947438486,-0.4682375484807309,-0.4599613697560368,-0.2963794134355887 
 06/14  18:00:00,20.6,95.0,2.3,320.0,1.1540568116142383,0.0,20.361856833719189,20.84696730417901,20.972751948755695,21.104655233340254,21.036612849208305,20.875169579290629,20.905472810754764,20.69493700613936,-0.5375495230680366,-2.72008027226959,-0.7917171311320529,-2.550780976430892,-0.28622007288834458,-0.46649182978830547,-0.4548697700315735,-0.3235864115904466 
 06/14  19:00:00,20.5,95.0,2.0,320.0,1.1546180542478293,0.0,20.298799368627394,20.85998180573453,21.099746545880995,21.091140795758095,20.962360567066957,20.80007730913825,20.866041273127274,20.626126137642168,-0.5444090454977587,-2.7049727821860389,-0.7975431155900188,-2.5409793704675005,-0.3118927210378285,-0.48232520143762466,-0.4606061252092815,-0.3444283792491451 
 06/14  20:00:00,20.3,96.0,1.8,320.0,1.1554560708558224,0.0,20.268997038916344,20.802071970675585,20.967862419532506,21.00180482051467,21.010267681991907,20.83428763888934,20.874212652405679,20.462445058573079,-0.5492526345792118,-2.6889355506607175,-0.7691608875345426,-2.5349896116555405,-0.32441118057549447,-0.4847401154126892,-0.461263313853209,-0.35713015960796526 
 06/14  21:00:00,20.1,98.0,1.5,230.0,1.1560189772121393,1.0,19.844186193740748,21.034448073027865,20.56700664892191,21.2483583229092,20.67194575475791,20.057599852455625,20.656507676479003,20.61641753047016,-0.5537373218119792,-2.687651050512254,-0.7881747782370145,-2.544063333119171,-0.32495583667909658,-0.4765875176039866,-0.45875954684416028,-0.38552799705838466 
 06/14  22:00:00,19.4,98.0,1.8,230.0,1.1611438553254497,0.0,19.592119390502654,20.765521350398538,19.865620114486306,20.924524065007579,20.042174733307428,19.43001949500283,20.186878695385418,19.930542500071945,-0.6142705502799463,-2.6150948680731118,-0.8386085101981796,-2.471848677002126,-0.378461518546283,-0.5804958317681953,-0.4821868563376843,-0.36602545703323249 
 06/14  23:00:00,18.7,98.0,2.1,230.0,1.1650556328322264,0.0,19.372777087090385,20.402084312731266,19.232584743894916,20.502102118671087,19.50358326552255,18.777862167591434,19.65607146433298,19.30425246804857,-0.669759720405032,-2.6915360243553398,-0.976159359632365,-2.5641653966536599,-0.49868733486240759,-0.6927188798340347,-0.5650929014000553,-0.49480533752337016 
 06/14  24:00:00,18.1,98.0,2.4,230.0,1.16958600413364,0.0,19.438655283874355,20.190597382550956,18.7163390865091,20.23241848759516,19.06238470516104,18.239202209517197,19.339180216062453,18.79031878771567,-0.7278772525032328,-2.7886939703523265,-1.1101068725518979,-2.6767065640264415,-0.6145595806636741,-0.8119864434415186,-0.6608020039217403,-0.6268488991533678 
 06/15  01:00:00,17.4,97.0,2.7,230.0,1.1748951644257968,0.0,19.135884869552745,19.70844499671013,18.07840741581627,19.768689778612296,18.49976179598935,17.59810888455081,18.79113953603874,18.161871405156515,-0.7399287236174827,-2.8544517070944948,-1.2259594705135657,-2.7591298980649068,-0.7169631914226581,-0.9160915023392527,-0.7276469784349242,-0.7427489473077944 
 06/15  02:00:00,16.7,97.0,3.0,230.0,1.1787383568112493,0.0,18.882558105352108,19.22221721511816,17.65628554376005,19.298620033881848,18.126085376475726,16.948089960660995,18.53638234099388,18.031745728576106,-0.814759549066138,-2.9894968086073554,-1.374470520709356,-2.8964461311069829,-0.8452171817150482,-1.0465925951391493,-0.836065361237781,-0.8867135486623966 
 06/15  03:00:00,16.0,97.0,3.3,230.0,1.183766592948482,0.0,18.61753946755642,18.79306811866189,16.987298263568645,18.855634010050016,17.526470648347315,16.29022856094683,18.03062567583155,17.69397602279999,-0.8856628247870392,-3.1237999802273199,-1.4812213515709135,-3.033071992509908,-0.9445557350385804,-1.1754496815823564,-0.9017673558241515,-0.9450618021358634 
 06/15  04:00:00,15.3,97.0,3.6,230.0,1.1875738719871512,0.0,18.35901137698029,18.403918814398254,16.29754951624203,18.45120467054265,16.908987792932416,15.627801017429388,17.435215427532869,17.080408393677119,-0.9587865448621427,-3.2485811948851808,-1.6320206115364069,-3.16681008228289,-1.077000307432956,-1.3092718922010436,-1.0054054563482902,-1.0381691514936349 
 06/15  05:00:00,14.6,97.0,3.9,230.0,1.1925742844417129,0.0,18.057494082602756,17.99637410243506,15.601461781576152,18.048828771587944,16.28119891445354,14.958972785809574,16.806189154968906,16.379298060133139,-1.0314363962953122,-3.3656585035009258,-1.7911461165299,-3.2933797637622974,-1.2139052736610754,-1.4458952190102919,-1.123471526169797,-1.179117634370508 
 06/15  06:00:00,14.0,97.0,4.2,230.0,1.197025082412769,0.0,17.803147461280333,17.51697729411666,15.06969507672888,17.903400880404555,15.986774242607769,14.370513234666732,16.65580698071453,15.945239676898812,-1.1117852181495534,-3.489654959177075,-1.9557572929027188,-3.4229148913464608,-1.3532497948302607,-1.586439914251229,-1.249170400263734,-1.3374778063458848 
 06/15  07:00:00,13.3,97.0,4.5,230.0,1.2007904072924137,0.0,17.45708927918954,17.117037559165899,14.360225333778235,17.953646650328645,15.310323725960466,13.692072296170107,15.95304304700842,15.22957507652343,-1.1780852306153163,-3.626184146909099,-2.0884924961173074,-3.4918770418852165,-1.4383396167299288,-1.7158074477824388,-1.3002008674165713,-1.4474946701567336 
 06/15  08:00:00,12.6,97.0,4.8,230.0,1.2057603794106613,0.0,17.003888836667874,16.442893806412294,13.59785258705814,17.991300503587433,14.53726227722306,13.012282075914067,15.153592408536407,14.261719870908822,-1.2652057144637119,-3.7552825998625929,-2.261691732966041,-3.5272001027988368,-1.58802355249515,-1.8617475293437927,-1.4363292786376965,-1.6130200338722412 
 06/15  09:00:00,12.6,97.0,4.6,140.0,1.206979739185817,1.0,14.118254635768143,16.28500214896428,13.662794154734673,17.988864418240959,14.493987410557136,12.957959727469217,15.729557151638393,14.105940705917112,-1.37835272524082,-3.9476662266954496,-2.451579325972662,-3.564156041716154,-1.7456359067414365,-2.008813901921403,-1.5928428779236046,-1.8219917567934299 
 06/15  10:00:00,12.5,97.0,4.3,140.0,1.2075152529380989,0.0,14.267347682412069,16.115074510506795,13.562214016037382,17.999283768067998,14.447947058170918,12.86639528912183,15.665556636478028,14.039271469423142,-1.833483844287692,-4.0077280935562,-2.4747839952188208,-3.5857199740938308,-1.733073274316118,-2.040529549914035,-1.5341433064611954,-1.8732780290840563 
 06/15  11:00:00,12.5,96.0,4.1,140.0,1.2089118492839193,0.0,14.216311286068859,16.020547924073367,13.566908936496989,17.99842629934011,14.554383424140346,12.867490081064494,15.676689398076114,14.034490601035671,-1.8373508800749597,-4.064998236313931,-2.5039592695886507,-3.598615596837837,-1.6695130180332172,-2.0707631092507046,-1.555923082445262,-1.8811154504191663 
 06/15  12:00:00,12.4,95.0,3.8,140.0,1.2096221314481688,0.0,14.19647561655042,16.032415727419399,13.594644093539158,17.90078377282475,14.509649325009196,12.786411285723347,16.381049876930008,14.042877582405389,-1.8616677897279557,-4.114445018748607,-2.522582887113741,-3.622887292838844,-1.6750901543831554,-2.088055204443145,-1.5675566137026032,-1.8916098574086143 
 06/15  13:00:00,12.4,95.0,3.6,140.0,1.2108423452662416,0.0,14.21047664950904,15.890956293257533,13.578715277517004,18.008484836175957,14.49896800128466,12.783336615977099,16.07705633649314,14.08018886442866,-1.879265195763254,-4.1347521553215149,-2.5491099311258695,-3.665838360817353,-1.7115116585465973,-2.1250330563539,-1.4783637768270808,-1.9073947393288038 
 06/15  14:00:00,12.3,95.0,3.3,140.0,1.2113759836808136,0.0,14.21194447101088,15.685470817203369,13.542065515966778,17.99505403374434,14.462047787857396,12.705965888286507,16.06915956649969,14.090497659772164,-1.8849136685751678,-4.188145771445009,-2.5635534219168876,-3.657992797067663,-1.7113044819380988,-2.1381418254552946,-1.5399302122853123,-1.9017171659776962 
 06/15  15:00:00,12.3,94.0,3.1,180.0,1.2127712476256377,1.0,16.336893746502758,15.683656175857298,13.45069474317625,18.003096624603669,14.341682607266165,12.668966556945378,15.500125680317156,14.052760615921303,-1.9021376935789143,-4.257194302491006,-2.5924643971589,-3.680643801142909,-1.7614906358960632,-2.1721814144465987,-1.5487518421396414,-1.919965517395433 
 06/15  16:00:00,12.1,93.0,3.1,180.0,1.2152304023963828,0.0,16.196943164760709,15.476822420238705,13.312386093271475,17.978199673011205,14.228318161557852,12.465479995703607,15.580513917675999,13.966021816999909,-1.6302718962491465,-4.278425118897319,-2.63675085585002,-3.6942587701052318,-1.7869038423886499,-2.199957965459906,-1.64869021456335,-1.9571224864266955 
 06/15  17:00:00,12.0,91.0,3.1,180.0,1.2161047589305266,0.0,16.134592299412298,15.427090893295249,13.216700166600113,17.999008769873116,14.078577607800906,12.356508202011291,15.43907748231015,13.847584106534369,-1.6610028551886436,-4.351920745064187,-2.6836859308824505,-3.723441712958443,-1.83298665036999,-2.2581706230472764,-1.6539157566675585,-1.9921256276594524 
 06/15  18:00:00,11.8,89.0,3.1,180.0,1.2187242603276976,0.0,16.04477547256329,15.218575068934872,13.109064852089869,17.983136451751784,13.928484173601861,12.148656582426236,15.4251288777489,13.716342190721566,-1.689544332486867,-4.395321296269623,-2.730363822794379,-3.746950880463895,-1.9124254494368598,-2.3076256349237926,-1.6957856347346523,-2.0425213078683019 
 06/15  19:00:00,11.7,88.0,3.1,180.0,1.2206427624685275,0.0,15.954969915195039,15.11960042564491,13.051332587696383,17.985118048385936,13.825833253900904,12.038345383186705,15.359201373107148,13.625431290121912,-1.7214815776986666,-4.473838376870924,-2.776081803731951,-3.7788756517108945,-1.9742073257800222,-2.369852629191668,-1.7181771503199368,-2.091754047773895 
 06/15  20:00:00,11.5,86.0,3.1,180.0,1.2232513765621469,0.0,15.803403153527352,14.976383361820535,12.81542356452512,17.993884935882478,13.592142763934799,11.83833328886797,15.17813055885706,13.392577097271096,-1.7543657315545199,-4.522073896392978,-2.8113449761458559,-3.7998732836260205,-2.022334304029397,-2.410629502031482,-1.7504338517447678,-2.1326185230812855 
 06/15  21:00:00,11.4,84.0,3.1,180.0,1.2253302411672718,0.0,15.704224906803852,14.9799812747649,12.709146541603455,17.984609211383824,13.462460796938557,11.73012961034504,15.106816129652965,13.285803258459226,-1.8023048934712079,-4.5851422708166569,-2.8817902733716944,-3.8249173606549204,-2.0930720284346706,-2.4687224657639659,-1.8042674225555136,-2.2023528518959156 
 06/15  22:00:00,14.2,80.0,3.9,180.0,1.2114106059526218,0.0,15.602121201983634,16.857974849489893,14.679771308415092,18.026373156250118,14.903140689711729,14.249786997182458,15.071967068563929,14.775235738668697,-1.833696932116594,-4.606369265840272,-2.9217074260750097,-3.8420734050570908,-2.114203520730102,-2.5045136167506145,-1.8349575070329139,-2.232968659226943 
 06/15  23:00:00,16.9,76.0,4.6,180.0,1.1993182884380785,0.0,16.62248958073888,18.19581214728253,17.12618469358027,18.47805202546587,16.971686666397745,16.814243536729525,17.020010366366223,17.142314537740714,-1.8291619284956587,-4.158654249418971,-2.54697275797261,-3.790120332631741,-1.8516133173209167,-2.0984136532972887,-1.8137276290052585,-1.95996425116381 
 06/15  24:00:00,19.7,73.0,5.4,180.0,1.185325093695042,0.0,18.09910868963802,19.59111131507255,19.538741930557774,19.76152413505779,18.993896989268607,19.520946774368917,19.05215072665026,19.328116588804926,-1.6301439906137692,-3.8010906414278029,-2.0777698094788175,-3.6294837843989158,-1.4698764240289253,-1.6720164789463943,-1.4913741242552916,-1.5245339854259468 
 06/16  01:00:00,22.4,70.0,6.1,180.0,1.1506689276936316,0.0,19.465643786768277,20.861459929568594,22.01001783319253,21.169541463701976,21.125588117633183,22.075060577633147,21.151522494304336,21.7509662413984,-1.3569776374723597,-3.4259288914616539,-1.6003500729542586,-3.2794634075512039,-1.0894647479237827,-1.1996940314768765,-1.1479978069149642,-1.0916588002115236 
 06/16  02:00:00,22.6,68.0,7.1,180.0,1.1490857512780999,0.0,20.09431273128264,21.18923886107822,22.33205302772617,21.499387938955225,21.528851521997319,22.315326556819856,21.654824438120799,22.200347802569863,-1.0652933852636304,-3.043585954737057,-1.0775757545316718,-2.871388093077289,-0.6870253244779736,-0.7136367253684882,-0.758771172263498,-0.5976087350399274 
 06/16  03:00:00,22.9,67.0,8.2,180.0,1.1466700871795209,0.0,20.62475866352494,21.490954106779577,22.661906065917827,21.80905270636878,21.841955452166848,22.665479661952774,22.03243144538147,22.53208003625918,-0.9185640410736797,-2.9287617467571844,-0.9809711578855485,-2.756859360482134,-0.5915865874512833,-0.6342654318307934,-0.6498528416281193,-0.4730129441941826 
 06/16  04:00:00,23.1,66.0,9.2,180.0,1.144784260666754,0.0,21.20854285701832,21.895270952017279,22.928310338192604,22.22962809476598,22.17388663786123,22.900338000876979,22.44354340920424,22.868982732769348,-0.7993517751829098,-2.8319656186690596,-0.8854135510614832,-2.6600844083897154,-0.519667867021104,-0.5377701989599703,-0.5646488951774553,-0.3780512016206375 
 06/16  05:00:00,23.4,64.0,10.2,180.0,1.1427267607272674,0.0,21.470022470399884,22.043900430169708,23.201428792261248,22.361561139798075,22.345375771742057,23.223514418007754,22.641459877696414,23.071704516408127,-0.6759023418980902,-2.712831823139006,-0.8035312473464736,-2.5399254971284708,-0.44761060803880828,-0.4646217001494688,-0.4782222495499245,-0.29042525381543718 
 06/16  06:00:00,23.6,63.0,11.2,180.0,1.1420362531697595,0.0,21.98233724203599,22.459221363788449,23.463805156527547,22.76466938700727,22.710706286651246,23.44452816843182,23.056399897641783,23.411870548792593,-0.6013826789687536,-2.6503242146367689,-0.7251058799161033,-2.482452421231522,-0.3966179486181067,-0.38506998970301029,-0.4217808939088908,-0.22602613592249358 
 06/16  07:00:00,23.9,61.0,12.2,180.0,1.140013645684167,0.0,22.343067737490605,22.739221948062224,23.77340857291278,23.033619571770303,23.002448516717135,23.759125877665526,23.383272108901484,23.71802281777844,-0.500340432800307,-2.536721998159043,-0.6502007708433664,-2.373423083716964,-0.32398770064561097,-0.31877766571837526,-0.33547976514481628,-0.14604069465916387 
 06/16  08:00:00,24.1,60.0,13.2,180.0,1.1381700023288686,0.0,22.774787764435869,22.958987862015964,23.985773532855718,23.19436055223639,23.21615490169553,23.97330796756154,23.638603994577279,23.94268352543733,-0.4171570107255408,-2.4507669100829609,-0.5640294976615446,-2.2923677914204134,-0.2595446744298374,-0.2441379267016843,-0.2621305556070143,-0.07073727791820951 
 06/16  09:00:00,23.0,64.0,11.8,360.0,1.142434967843453,0.0,22.649069394558905,22.793452596926288,23.09219027364513,22.866658795004989,22.651501577962664,23.156890529477466,22.981139323826115,22.959806027876348,-0.326778473841515,-2.3828469470613684,-0.49815542530326248,-2.2368971543955729,-0.2059021195837103,-0.18087888502503975,-0.19583263761132833,-0.007369584095346088 
 06/16  10:00:00,21.9,68.0,10.3,360.0,1.1456454103093968,0.0,22.107509651518396,21.857991486509545,22.148045372245954,21.919941978228765,22.017526709564394,22.369537380269578,22.247429254684567,21.8799353790077,-0.32232570455709455,-2.3910378784763615,-0.6268700638035847,-2.286872250201445,-0.2696486564078282,-0.27891037991726727,-0.27364548019844966,-0.13520889168938245 
 06/16  11:00:00,20.9,71.0,8.9,360.0,1.1499215755978099,0.0,21.072069528364623,21.00959170287979,20.905186777527669,21.05745849311166,20.990438058941544,21.10585706814354,21.072196976007367,20.892068828644527,-0.3801522940610728,-2.5743439020000049,-0.7678138490857932,-2.477403175182865,-0.34614782303117178,-0.3776731897331995,-0.36744167679565378,-0.28614585742281448 
 06/16  12:00:00,19.8,76.0,7.4,360.0,1.1542373695659019,0.0,20.294689352891579,20.088141190230787,19.875015176791295,20.096476372671654,20.20806226565148,20.131713968870366,20.119865305014238,19.813755098093976,-0.5204935139368011,-2.7554394427834398,-0.9673456573244621,-2.6658223634004214,-0.5021431110795774,-0.5575316727423432,-0.5325501571939916,-0.4417067816859794 
 06/16  13:00:00,18.7,81.0,6.0,360.0,1.1586885295976226,0.0,19.55677306959364,19.177563340221405,18.869769498729455,19.26376564668517,19.455433015174383,19.15798517390754,19.226612996385748,18.750343136471579,-0.6241772659884003,-2.9365738409298758,-1.110966656689313,-2.8603977040598864,-0.5623618435060974,-0.683383208634099,-0.6627553403896601,-0.5835136481607889 
